Station,Route,Lanes,Months Used,Count Date,Direction,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,Class 10,Class 11,Class 12,Class 13,Latitude,Longitude,Location 1,NYS Municipal Boundaries,New York Zip Codes,Counties
6100,I-86,4,Apr-Nov,08/15/2013,WEST,3,2478,786,12,49,41,70,41,674,38,15,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/14/2013,WEST,10,2164,658,10,48,39,58,41,712,48,32,3,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/14/2013,EAST,8,2261,649,7,31,64,57,34,703,26,28,4,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/13/2013,EAST,7,2119,622,9,51,56,56,35,705,34,34,4,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/13/2013,WEST,1,2034,601,9,46,33,54,47,686,52,26,5,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/12/2013,EAST,14,2308,715,5,42,58,58,40,626,33,29,4,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/12/2013,WEST,7,2468,882,12,83,46,78,72,663,46,22,1,12,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/09/2013,WEST,6,2944,820,14,36,39,74,52,578,38,21,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/09/2013,EAST,6,3253,909,9,60,65,46,42,438,27,12,3,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/08/2013,WEST,7,2349,725,10,56,47,95,39,626,43,23,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/08/2013,EAST,21,2531,897,6,85,92,61,51,649,51,25,7,10,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/07/2013,WEST,13,2097,638,15,47,49,60,36,694,46,31,2,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/07/2013,EAST,7,2207,667,8,53,37,60,42,683,42,20,4,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/06/2013,WEST,6,2071,565,9,45,53,98,35,664,57,28,1,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/06/2013,EAST,12,2121,603,7,56,94,50,37,724,47,21,6,12,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/05/2013,WEST,6,2267,661,14,39,50,89,62,599,66,11,3,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/05/2013,EAST,7,2511,710,3,55,81,62,50,628,41,20,7,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/02/2013,EAST,8,3243,819,9,59,79,52,38,452,37,10,3,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/02/2013,WEST,11,3347,864,10,56,45,98,50,593,73,23,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/01/2013,EAST,17,2582,778,8,49,44,52,52,679,35,22,2,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,08/01/2013,WEST,5,2520,755,12,45,27,60,45,686,59,23,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/31/2013,WEST,13,2121,593,8,47,49,100,51,659,72,27,2,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/31/2013,EAST,15,2180,647,3,48,86,57,41,674,36,26,4,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/30/2013,EAST,12,2032,592,6,41,70,59,35,684,46,25,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/30/2013,WEST,4,1922,592,10,40,32,103,47,691,69,30,3,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/29/2013,WEST,5,2234,634,9,44,39,58,46,606,60,18,2,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/29/2013,EAST,11,2317,689,4,46,47,49,42,601,42,27,1,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/26/2013,WEST,10,3365,887,14,44,38,69,54,579,48,23,1,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/26/2013,EAST,14,3302,839,6,37,57,31,54,394,26,15,0,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/25/2013,WEST,9,2346,679,13,45,59,63,47,632,55,20,2,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/25/2013,EAST,10,2479,699,7,52,53,64,46,639,39,28,4,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/24/2013,EAST,11,2075,666,11,45,61,56,50,669,37,27,4,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/24/2013,WEST,11,2092,616,11,35,43,66,45,646,57,19,1,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/23/2013,EAST,10,2033,621,10,50,36,49,41,656,55,23,5,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/23/2013,WEST,5,1940,608,14,41,45,67,38,658,67,25,0,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/22/2013,WEST,3,2210,619,14,51,31,59,51,541,52,20,2,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/22/2013,EAST,7,2354,676,6,33,59,56,33,575,48,24,3,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/19/2013,EAST,14,3297,800,4,32,38,28,56,438,34,19,5,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/19/2013,WEST,21,3350,869,5,32,35,65,38,567,53,26,0,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/18/2013,WEST,15,2535,726,10,61,48,81,49,608,55,24,2,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/18/2013,EAST,12,2575,676,6,55,78,60,48,611,42,27,1,10,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/17/2013,EAST,3,2237,676,6,44,48,49,45,650,44,24,7,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/17/2013,WEST,14,2197,678,10,34,39,51,45,681,55,20,0,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/16/2013,WEST,9,2008,605,9,28,41,61,46,624,65,21,2,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/16/2013,EAST,10,2127,637,10,54,45,39,35,671,43,27,7,12,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/15/2013,WEST,4,2290,704,10,55,39,67,52,562,53,25,1,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/15/2013,EAST,10,2421,700,6,57,47,54,41,625,32,22,2,12,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/12/2013,WEST,15,3141,840,9,43,43,49,54,571,43,31,1,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/12/2013,EAST,17,3474,860,3,51,50,32,49,431,34,19,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/11/2013,EAST,11,2504,749,5,49,54,61,48,630,41,26,2,12,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/11/2013,WEST,17,2396,748,11,47,49,56,43,639,56,28,1,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/10/2013,EAST,15,2242,644,3,44,47,63,41,675,39,27,4,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/10/2013,WEST,11,2104,640,9,47,44,70,49,670,47,25,3,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/09/2013,WEST,7,1930,590,5,47,42,57,40,672,69,20,0,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/09/2013,EAST,7,2118,632,3,44,40,47,36,706,46,17,6,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/08/2013,WEST,8,2288,628,11,42,43,55,55,583,44,15,5,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/08/2013,EAST,11,2449,709,10,54,49,47,53,560,39,24,2,18,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/05/2013,EAST,5,2921,711,5,24,27,29,32,301,9,9,1,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/05/2013,WEST,6,2931,687,11,27,23,17,36,368,24,24,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/04/2013,EAST,8,2263,495,6,19,17,23,35,344,5,8,1,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/04/2013,WEST,15,2245,496,5,16,15,29,30,309,4,10,1,1,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/03/2013,EAST,9,2885,772,4,61,37,36,37,467,24,22,2,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/03/2013,WEST,11,3131,836,7,43,36,60,41,637,32,20,5,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/02/2013,EAST,9,2256,635,6,44,49,66,42,645,28,33,2,14,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/02/2013,WEST,9,2162,637,10,44,40,55,57,684,59,21,3,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/01/2013,WEST,4,2235,653,6,46,35,56,54,635,49,20,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,07/01/2013,EAST,11,2324,686,7,48,48,50,37,651,30,24,3,12,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/28/2013,WEST,5,3055,778,6,45,38,46,40,598,34,20,0,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/28/2013,EAST,8,3121,758,2,44,37,33,40,407,23,21,5,10,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/27/2013,EAST,5,2272,657,7,48,35,53,57,662,38,27,2,14,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/27/2013,WEST,6,2273,681,7,52,42,49,43,717,44,25,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/26/2013,EAST,4,2136,619,2,51,38,60,46,691,36,23,1,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/26/2013,WEST,6,2101,599,10,62,42,60,44,673,48,27,1,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/25/2013,WEST,6,1871,585,5,51,33,65,39,657,57,25,2,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/25/2013,EAST,5,1942,571,7,49,44,58,32,663,31,18,1,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/24/2013,EAST,6,2219,683,6,42,40,45,48,678,31,15,5,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/24/2013,WEST,8,2163,657,9,36,41,55,43,608,43,23,1,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/21/2013,WEST,15,2741,783,5,45,40,54,23,577,48,30,0,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/21/2013,EAST,8,2922,732,3,41,47,36,38,439,22,13,1,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/20/2013,WEST,11,2136,667,13,59,56,53,51,668,49,23,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/20/2013,EAST,13,2326,662,7,51,48,53,48,628,29,22,4,14,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/19/2013,EAST,8,2043,586,7,34,42,52,37,680,42,28,3,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/19/2013,WEST,10,1922,569,6,48,41,57,35,659,52,20,1,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/18/2013,EAST,19,1953,554,3,53,57,44,26,650,38,31,8,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/18/2013,WEST,8,1823,575,6,44,38,48,52,708,50,20,1,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/17/2013,EAST,5,2132,627,10,33,62,43,39,640,35,20,3,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/17/2013,WEST,7,1977,556,11,46,35,63,45,588,54,17,4,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/14/2013,WEST,7,2576,750,10,48,28,49,32,620,41,22,3,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/14/2013,EAST,8,2697,705,10,44,42,38,31,438,23,13,5,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/13/2013,WEST,3,1964,624,9,45,35,47,44,647,52,25,3,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/13/2013,EAST,4,1957,584,9,44,32,58,41,620,26,31,3,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/12/2013,WEST,10,1806,547,9,38,32,64,49,654,42,19,3,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/12/2013,EAST,4,1921,600,8,43,31,50,46,674,31,26,3,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/11/2013,WEST,5,1771,526,9,51,49,56,30,695,38,21,3,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/11/2013,EAST,4,1819,547,6,39,41,75,36,693,33,31,4,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/10/2013,EAST,4,1920,625,8,45,27,48,43,608,22,18,2,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/10/2013,WEST,6,1843,571,12,49,30,34,30,588,44,16,1,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/07/2013,EAST,10,2718,725,9,51,36,26,39,388,20,19,4,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/07/2013,WEST,3,2609,718,11,41,20,45,39,602,39,16,1,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/06/2013,EAST,8,2087,589,10,53,36,55,47,625,36,24,1,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/06/2013,WEST,7,1871,587,12,46,37,41,53,618,50,21,1,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/05/2013,WEST,5,1691,588,12,42,39,65,39,666,46,19,2,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/05/2013,EAST,16,1782,589,10,44,43,52,43,628,42,22,2,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/04/2013,WEST,14,1719,555,7,38,44,64,33,698,47,37,0,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/04/2013,EAST,14,1796,545,11,42,40,60,31,662,30,17,2,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/03/2013,EAST,18,1997,626,8,51,39,51,38,618,34,22,3,13,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,06/03/2013,WEST,4,1812,561,16,43,32,48,42,594,50,18,1,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/31/2013,WEST,7,2391,695,11,52,47,53,34,622,42,26,0,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/31/2013,EAST,10,2480,714,5,41,43,46,33,457,28,16,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/30/2013,EAST,8,2003,620,7,56,36,63,46,642,33,32,6,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/30/2013,WEST,10,1832,542,9,45,37,68,41,708,51,25,5,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/29/2013,WEST,4,1778,526,8,55,37,54,41,753,52,30,3,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/29/2013,EAST,15,1899,554,1,44,41,44,39,681,32,31,5,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/28/2013,WEST,6,1845,518,11,45,28,53,48,646,43,14,3,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/28/2013,EAST,7,1983,591,8,39,33,61,27,666,34,27,6,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/27/2013,EAST,5,2933,759,5,17,27,42,34,452,12,14,5,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/27/2013,WEST,4,2566,587,6,17,13,23,35,217,8,11,1,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/24/2013,EAST,6,3151,830,11,53,35,55,46,478,23,18,5,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/24/2013,WEST,4,3123,889,13,44,30,46,45,620,43,23,2,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/23/2013,WEST,3,2153,698,16,56,46,65,47,664,49,34,4,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/23/2013,EAST,11,2206,607,7,48,37,54,64,726,40,27,4,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/22/2013,EAST,8,1906,579,5,41,45,50,37,699,40,19,5,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/22/2013,WEST,4,1800,571,7,45,35,60,36,692,56,22,2,1,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/21/2013,EAST,5,1804,593,6,62,47,68,33,725,32,25,2,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/21/2013,WEST,11,1712,556,9,54,50,69,38,660,53,35,2,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/20/2013,EAST,8,1988,604,7,36,46,49,33,633,34,31,3,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/20/2013,WEST,8,1950,573,11,42,35,62,40,594,44,28,3,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/17/2013,WEST,4,3006,834,14,52,35,47,38,614,44,19,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/17/2013,EAST,5,2896,701,8,54,38,36,30,418,41,15,1,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/16/2013,WEST,6,2169,610,16,55,42,91,36,657,49,25,3,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/16/2013,EAST,12,2287,607,7,41,67,49,45,696,34,25,3,6,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/15/2013,EAST,4,2064,574,4,40,37,64,29,627,39,16,3,9,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/15/2013,WEST,7,1812,551,6,42,34,83,31,682,46,29,2,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/14/2013,EAST,6,2027,577,11,59,72,51,32,716,44,32,2,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/14/2013,WEST,3,1780,524,9,47,42,99,20,714,53,28,3,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/13/2013,WEST,5,2031,533,8,42,39,67,39,605,43,25,1,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/13/2013,EAST,10,2296,549,6,51,43,48,36,654,40,26,5,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/10/2013,EAST,10,2978,747,9,40,41,40,34,443,27,17,0,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/10/2013,WEST,19,2799,786,13,60,89,52,42,604,50,26,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/09/2013,WEST,1,2048,576,16,47,36,62,44,717,53,25,2,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/09/2013,EAST,11,2255,616,9,50,55,53,50,682,32,25,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/08/2013,EAST,9,1976,600,8,39,61,40,38,630,31,30,3,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/08/2013,WEST,2,1903,564,7,48,45,78,30,762,49,32,5,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/07/2013,WEST,10,1850,540,6,56,33,54,28,702,53,26,0,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/07/2013,EAST,11,2065,571,7,61,45,42,34,722,35,26,7,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/06/2013,EAST,6,2086,611,9,30,41,60,43,654,44,18,2,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/06/2013,WEST,6,1907,578,7,32,39,51,46,601,57,18,1,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/03/2013,EAST,10,2881,730,6,35,44,34,36,408,24,17,2,1,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/03/2013,WEST,8,2643,770,16,38,37,41,40,590,42,26,2,4,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/02/2013,WEST,6,2020,557,9,48,39,58,43,688,47,32,2,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/02/2013,EAST,4,2101,570,9,36,38,51,55,706,37,22,3,3,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/01/2013,EAST,12,1865,547,11,39,46,45,34,614,36,14,3,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,05/01/2013,WEST,2,1758,520,11,36,32,67,40,706,62,26,0,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,04/29/2013,EAST,8,2006,596,5,37,47,60,28,647,28,19,2,5,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,04/29/2013,WEST,4,1812,538,5,36,39,56,39,595,43,20,3,7,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,04/26/2013,EAST,5,2777,677,11,39,38,38,37,417,31,23,1,2,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
6100,I-86,4,Apr-Nov,04/26/2013,WEST,6,3042,757,10,46,30,58,37,588,37,22,1,8,42.32903,-77.7374,"(42.32903, -77.7374)",471,1751,2031
